EntrezID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
100128811	NaN	-1.482775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.666118	-1.388355	NaN	NaN	NaN	-1.302226	NaN	-1.100360	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.701342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.329755	NaN	NaN	NaN	NaN	NaN	NaN	-1.370340	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.685942	NaN	NaN	NaN	NaN
100128822	7.489831	6.857131	6.713398	5.944186	7.568144	6.460168	6.927437	6.490580	6.547643	6.363134	6.807480	6.805834	6.737621	6.677994	6.661383	6.706222	6.650538	7.556131	6.969290	6.155854	6.738899	6.335213	6.760458	6.812933	7.141715	6.230480	6.957070	6.447687	6.915936	7.003586	7.645926	6.931557	6.321041	6.835435	5.856112	7.469012	6.907969	6.538277	6.500364	7.040894	8.587152	7.335874	7.150775	6.967875	6.849790	6.705320	7.212918	7.589838	7.229901	6.986255	6.155970	7.217648	7.473931	6.164553	6.894632	6.129955	7.513428	7.542316	6.931638	6.837960	6.745563	6.566115	7.060547	6.963201	7.038617	6.615761	7.268242	6.732136	6.665690	6.639015	7.553114	7.474677
100128977	NaN	0.839234	2.173191	1.870937	NaN	3.247168	1.658554	4.853147	NaN	2.230695	1.863661	NaN	3.446627	2.793126	0.933497	4.453241	3.214715	1.902691	2.945758	NaN	NaN	2.450697	3.675929	4.286186	1.355975	1.136979	2.342356	1.924138	1.500904	1.408658	NaN	2.487100	1.883621	0.562377	4.717550	1.461529	-0.789112	0.783415	4.050328	0.482435	1.744807	0.032101	3.329927	1.095722	0.527871	1.390613	1.749835	0.214747	2.160727	3.037242	2.948806	0.322851	-0.909689	3.049073	0.080794	2.163112	2.619413	NaN	1.949087	2.013534	1.912688	1.202700	NaN	NaN	NaN	3.128491	NaN	0.314290	NaN	-1.255667	NaN	1.633385
100129034	10.877097	10.925273	10.975055	11.032778	10.978136	11.073491	10.581035	10.849538	11.466356	11.199501	11.299500	10.995868	11.224875	11.074566	11.161808	11.035715	10.715816	10.790434	10.855875	10.827067	10.890444	10.942800	10.989123	11.218433	10.599763	10.808820	10.964313	10.934345	10.612386	11.068457	10.124024	11.016173	11.186651	11.040958	11.110577	10.596542	10.646906	10.703599	10.958844	10.934858	9.929751	10.195819	10.587508	10.750928	11.141770	11.391215	11.119095	10.519290	10.874791	11.202693	11.343101	10.853841	10.191060	10.633679	10.737436	10.996885	10.878383	10.708488	11.156345	11.208238	11.289894	11.330632	11.089062	10.960134	11.110760	11.028990	10.934861	10.945736	11.116180	10.895911	11.317717	9.135159
100129055	-1.297963	-1.482775	0.266277	1.455912	NaN	-1.212233	0.488618	NaN	-0.213906	-1.469929	-1.306145	NaN	NaN	NaN	-0.388544	-1.453636	-1.592484	-1.267080	-1.302226	NaN	-1.100360	-1.249822	-0.182131	1.403540	-1.229044	-0.085435	0.342327	NaN	-1.084058	NaN	NaN	-0.972280	-0.701342	-1.022683	0.348346	NaN	0.532965	-0.801632	-0.757062	0.067501	2.744807	-0.968040	2.081987	1.458330	-1.793857	0.068740	-1.420048	-1.370340	-0.646564	NaN	-1.138600	NaN	-0.909689	NaN	NaN	-1.296191	NaN	-0.432065	-0.751465	-0.571536	NaN	NaN	-1.124377	NaN	NaN	1.128491	NaN	NaN	-1.317247	NaN	-1.371833	-0.951485
100129066	-1.297963	NaN	NaN	0.285935	NaN	1.787725	NaN	1.268195	1.593449	-1.469929	-1.306145	-1.205231	1.209578	-0.666347	NaN	2.633803	1.577296	0.317767	NaN	1.418892	0.899717	0.335255	-1.182131	-0.011443	-0.229044	NaN	-0.657673	1.246043	NaN	1.560666	NaN	-0.387412	0.883621	-1.022683	-1.236503	-0.123434	-0.789112	NaN	-0.757062	-1.517461	NaN	NaN	0.889318	-1.711701	-0.209061	0.068740	NaN	-1.370340	-0.646564	0.604261	0.446362	NaN	-0.909689	-0.120922	-0.919206	0.703721	-0.287536	-1.432065	-1.751465	1.013498	2.838669	NaN	NaN	NaN	NaN	-0.093879	-1.516223	0.636172	NaN	1.066124	2.213254	NaN
100129075	6.584572	7.029033	6.592743	7.165557	5.521277	6.859204	6.527563	6.853150	6.108018	6.122702	7.149065	5.805834	7.427370	6.270336	7.226245	7.065987	6.816755	7.004227	7.366712	6.716570	6.971157	6.193194	6.545863	6.346056	6.742571	6.841366	7.049719	6.685677	5.960331	6.347239	5.222244	6.608876	7.046865	7.035447	6.518242	6.653536	6.586041	6.939894	6.298259	7.327962	7.307044	6.241547	6.569836	6.751919	6.472722	6.888874	6.883703	5.877764	7.263278	6.809829	6.218901	5.782262	6.734084	6.136538	5.862211	6.775152	7.200368	5.665933	6.899695	6.704692	6.175708	6.101564	5.161073	5.769817	5.671602	6.549959	5.517030	5.663012	5.369198	6.314053	5.913703	6.070780
100129354	0.701948	0.102188	0.588229	-0.714065	-0.206562	1.109695	0.073546	1.005184	0.371057	-1.469929	1.015640	-1.205231	0.724126	1.503603	1.418892	1.131326	-0.007667	0.317767	2.019773	1.155879	1.484654	0.750263	0.817951	-0.596405	-0.229044	0.329640	0.927290	0.509037	0.500904	-0.176251	-0.478145	1.835035	NaN	0.784839	0.933270	0.876566	0.211012	-0.801632	2.050328	0.482435	1.744807	0.617016	-0.918115	1.747817	1.013284	0.653702	0.901881	-0.370154	-0.061601	-0.132736	-1.138600	0.322851	1.090244	-0.120922	0.080794	-1.296191	1.034427	-0.432065	-0.166341	-0.571536	0.175684	1.202700	-0.124377	0.839073	0.279293	-1.678996	NaN	0.314290	NaN	-0.255839	0.213254	NaN
100129387	7.066720	6.898347	6.128827	7.136192	6.195005	7.071664	6.232536	6.978304	7.458375	6.141196	7.315093	6.346661	7.878105	7.130160	7.029388	6.967952	6.878023	8.141030	7.531951	7.556769	7.294115	6.360391	6.771558	6.954673	5.836687	7.305289	6.971316	5.888987	7.196289	6.206749	5.691596	7.525766	6.966707	7.021001	7.824523	6.748151	6.571278	6.447115	6.706011	7.178466	6.166109	6.365785	6.425093	6.577261	6.340001	7.412680	6.800783	6.710706	7.501429	6.291228	7.175230	6.550302	6.575252	5.253842	6.611999	7.110447	6.922809	6.145103	7.756359	7.201707	6.906483	6.397336	6.572709	5.464495	6.187215	6.393996	6.807382	6.558981	6.395292	6.294097	6.018556	6.090290
100129396	4.831213	3.561681	3.124295	3.373439	2.880823	3.595098	2.073615	3.812508	2.873557	1.530221	4.217301	2.882076	4.489691	4.600484	3.070973	3.353704	4.051215	3.054692	3.221382	3.534373	5.147624	2.209672	3.402900	3.103984	3.725229	3.973474	3.042802	1.731487	3.308259	3.326178	-0.063108	4.795860	4.156655	3.403718	2.892644	1.098958	4.233367	1.783373	0.242938	4.941904	1.066744	1.354001	2.988885	3.195285	1.205955	3.653656	4.280362	3.487821	4.186271	2.530271	2.031289	3.570754	3.734081	1.201069	2.540275	1.025596	3.297485	4.322786	4.202841	4.382764	4.372102	3.141302	3.576111	2.926550	3.501681	3.964999	3.975456	1.899253	5.022545	1.551541	3.535194	0.633385
100129405	6.299534	6.297854	7.021435	7.615793	6.051687	7.507883	7.569542	6.224089	6.767830	7.422331	7.667865	7.366739	7.043017	7.386130	6.806833	6.189413	6.960455	6.744941	7.599298	6.451651	6.657451	6.402451	7.048828	7.297420	6.017722	7.650436	6.999929	5.733154	6.796621	5.174175	6.092926	7.319052	6.382949	5.856057	8.060351	6.446208	7.055769	5.445217	5.622181	6.660988	5.930271	5.688589	6.607869	6.788958	6.615282	7.129661	6.173499	5.925192	6.752769	5.277382	6.750092	7.281847	6.265653	6.535003	5.458667	7.183672	6.627391	5.161851	7.019736	6.815810	6.854953	6.969614	7.373444	6.952249	5.979076	6.391690	5.662818	6.226514	5.347035	7.682512	7.526027	4.813684
100129424	6.559909	6.272169	6.441239	4.607904	5.804583	6.922168	6.846196	6.509773	6.841373	5.038041	6.094618	4.944352	6.664325	6.410514	6.628343	5.755804	6.396048	5.256328	6.312536	5.740817	5.933117	5.583140	5.599303	5.469632	6.092956	5.548782	5.912216	5.447688	6.282258	6.210258	6.502897	5.551236	4.999112	6.162331	5.615104	5.822972	5.559730	5.657860	4.857687	6.945996	6.344715	5.646802	6.320402	5.953731	5.885416	5.197979	6.387276	5.960753	6.518291	5.918975	5.756167	5.644759	5.790668	5.798014	5.767350	6.574055	7.480712	6.107060	6.740496	6.608478	6.694033	6.027139	6.562172	5.105867	6.792353	6.102499	5.211526	5.636213	5.004623	6.589687	5.650670	5.633376
100129482	8.865578	9.458328	8.703025	10.006646	7.886114	9.747019	8.863684	9.225289	9.492587	8.718833	10.049089	8.436659	9.822717	9.669646	9.432512	9.120944	9.449023	9.804896	10.220899	9.470552	10.042440	8.858776	9.031047	9.338707	8.905454	9.774110	9.418507	8.739509	9.476269	8.768145	7.344110	9.832209	9.690990	9.434835	9.311213	8.779432	9.401443	8.706222	8.317118	10.230665	8.593424	8.725581	9.342328	9.627688	8.919321	9.708940	9.973312	8.411195	9.693235	9.186233	9.221099	8.651505	8.841771	8.528406	8.568691	8.908261	9.554092	8.139654	10.176792	9.318833	9.278120	8.736689	8.393341	8.250591	9.157846	9.128494	7.869469	9.098919	8.523474	8.467005	8.220759	6.755772
100129534	4.256520	5.087136	5.436238	6.562099	3.880823	6.542630	6.110697	6.355649	5.108018	5.100099	5.812678	3.495043	5.531512	6.179189	5.840352	5.886201	6.240253	6.081493	6.267684	6.217632	5.965784	5.949925	6.112565	5.950436	4.999847	6.143393	5.673277	5.878321	6.034876	5.084205	3.843733	5.385227	5.822236	5.628505	5.664221	5.280277	5.765590	5.081071	5.242976	5.611757	3.698996	5.260914	4.291449	5.526801	4.878358	5.963513	5.103485	4.695927	5.513257	4.586134	5.815545	4.452114	4.790668	4.712040	5.402780	6.780506	6.043445	4.697184	5.942130	6.156490	5.903629	5.560263	4.399233	4.671967	4.279286	5.321138	4.571070	4.773717	4.355122	4.788592	3.950226	3.135880
100129550	8.502828	8.487387	8.499934	7.673992	7.493796	7.880499	7.755431	8.228189	8.114766	8.107673	8.411414	7.900516	8.253979	8.183885	8.642202	7.845559	7.265345	8.159029	8.132456	8.119330	8.094452	7.856160	8.293677	7.956211	8.298504	8.249966	8.321070	7.889910	8.110693	8.197267	7.470172	8.097796	8.284515	8.461270	7.963027	8.301421	8.285143	8.259123	7.875972	8.272006	8.238657	8.322112	8.332295	8.279917	8.421467	7.972577	8.560061	8.192078	8.096536	8.040574	7.725535	7.818685	8.370998	7.992892	7.891422	7.683829	7.794676	7.983643	8.000188	7.286549	7.530324	7.775095	8.217746	7.787447	8.638301	8.102499	8.482197	8.164471	8.057735	8.357065	8.636730	9.574911
100129716	2.509290	2.102255	2.073683	3.986411	1.378345	3.488181	2.880960	3.541205	3.786094	2.337597	3.647936	3.186928	3.572150	3.088583	2.518434	3.716278	4.290004	4.405189	3.827108	3.226246	2.806592	3.794645	3.277375	3.573471	2.771019	3.577538	3.249248	4.094050	3.670818	2.408630	1.637286	3.612636	3.942533	2.835439	2.972803	2.461529	3.255395	3.105326	3.564902	3.526870	2.914718	3.119555	3.211277	2.680707	2.112834	3.528121	3.280362	3.487821	4.134747	3.567752	3.990628	3.322837	3.412158	2.338596	2.987739	4.025614	2.799999	1.152832	4.131285	4.428571	4.082600	3.010064	3.267985	3.298512	2.864255	3.491071	2.390503	2.401740	2.004609	2.203640	2.328750	1.048445
100129726	3.286896	2.517276	1.851279	3.643521	0.793355	4.595098	2.189097	2.853157	3.956019	1.530221	4.738130	1.116564	3.531519	3.378095	4.366420	3.675635	3.162258	4.090320	4.505180	2.921398	4.454281	2.335226	2.817951	3.103984	2.578383	4.458894	3.200347	3.246058	3.559798	1.823668	0.936817	3.934564	3.546598	3.064917	3.717550	3.198478	2.734569	1.520347	2.564915	4.126329	2.552156	2.202010	2.782430	2.680707	2.205924	3.769137	3.280362	1.629846	3.601316	2.089702	3.446309	3.023273	2.790668	0.464145	3.080845	3.163128	1.519894	1.152832	3.418568	3.428571	4.114309	2.939678	2.197614	2.424035	2.279293	2.128491	1.483622	2.636219	2.770152	3.267760	2.213254	2.370332
100129935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100130015	5.981492	3.951243	4.988644	5.411541	4.326609	5.050589	5.211110	5.327080	4.784965	4.199272	5.977197	3.294768	4.785932	4.683842	5.534448	5.228642	4.395591	5.501742	5.793014	4.502388	5.588574	4.862744	4.894546	5.118335	6.078821	5.095545	5.517984	4.599657	4.922907	4.954061	3.143557	5.188654	5.745095	4.528971	4.865275	5.266123	5.710768	5.091789	4.962160	5.050201	2.625481	4.397016	4.143989	5.068443	4.178396	5.592726	5.224500	4.459936	5.286959	3.229080	5.194595	4.515416	6.066477	4.260432	4.359205	5.148454	4.861261	5.966986	5.355182	4.677632	5.346833	4.919516	4.533314	4.354466	4.117562	3.853766	4.794130	3.476174	3.299758	5.339194	3.132922	3.552402
100130017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100130093	5.016443	6.304856	6.737664	7.122404	3.986739	7.080064	7.408551	7.179359	6.755679	6.335213	7.341808	4.203655	7.166206	6.965275	7.474575	7.207095	6.884636	6.731297	7.161964	6.996772	7.344917	6.629712	6.765201	6.729252	6.772717	7.572048	7.419630	6.306966	7.085260	5.964932	4.251901	6.744391	6.625371	6.358867	6.656687	6.542411	6.801851	6.650957	6.282006	5.594755	4.446349	6.066397	5.137606	7.047385	5.669214	7.388277	6.488435	5.064128	6.802450	6.363436	6.443529	5.180064	5.579675	5.784598	6.399619	6.842474	7.174130	4.476472	7.201589	6.851138	6.538119	6.508559	4.195072	5.070205	5.114367	5.900229	4.207440	5.266386	4.025038	5.632210	3.649776	4.969422
100130148	NaN	-0.482775	1.266337	2.870937	NaN	3.645725	1.658554	3.683225	NaN	1.989684	3.086053	-0.205397	3.572150	1.793147	1.611550	4.161057	2.314261	3.054692	2.697818	1.418892	0.899717	0.750263	1.817951	3.573471	1.092952	-0.085435	1.664301	2.509088	1.723296	-0.176251	NaN	2.027685	2.883640	0.562377	2.463806	0.876566	-1.788863	0.783415	2.943415	1.067432	NaN	0.617016	3.126395	-1.711701	-0.209061	1.068671	1.164915	-1.370340	2.353380	2.674664	2.668709	1.322851	NaN	5.028896	0.665848	2.873616	1.712508	NaN	4.357165	2.428571	1.398077	1.787683	NaN	1.160985	-1.305788	2.228018	NaN	-0.100824	NaN	0.744161	1.213254	-0.951485
100130238	NaN	-0.482775	-0.733603	1.455912	NaN	-0.212233	0.810566	1.490570	-0.213906	-1.469929	2.600627	NaN	1.724170	0.333653	-1.388355	-0.453636	0.992333	1.732747	-0.302226	0.418892	-1.100360	-1.249822	0.402940	-0.596405	NaN	0.329640	-0.657673	-0.075824	1.237870	-1.761213	-2.063108	-0.972280	NaN	0.562377	-1.236503	-0.123434	NaN	1.198431	-0.757062	1.289834	NaN	0.032101	0.403922	0.873341	-1.793857	1.653656	0.164915	NaN	1.938361	-1.717857	-0.138600	NaN	NaN	NaN	1.080862	-0.296368	-1.287360	NaN	0.570560	1.013498	0.912650	0.617769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100130264	-0.298140	-0.482775	-1.733603	-1.714065	-1.206562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.597714	-0.666347	NaN	-1.453636	NaN	NaN	NaN	NaN	-1.100360	-1.249822	-1.182131	-1.596405	NaN	NaN	NaN	NaN	NaN	-1.761213	-1.063108	NaN	NaN	NaN	-0.236673	-1.708396	NaN	NaN	NaN	-1.517461	-0.255150	NaN	NaN	NaN	-0.794107	0.068740	NaN	NaN	-1.646564	NaN	NaN	NaN	NaN	NaN	-0.919206	NaN	-1.287360	NaN	-0.166341	NaN	NaN	NaN	-0.124377	NaN	-0.305610	NaN	NaN	-1.685942	NaN	NaN	-1.371833	-0.951485
100130331	0.286881	2.217727	1.588229	-0.714065	0.378290	1.372729	1.488669	1.683202	2.371057	0.115166	0.693766	0.379621	0.402176	-0.666347	2.070973	1.716289	1.992333	0.732747	0.282736	0.833902	0.484705	-0.249822	0.817951	-0.011443	0.771040	0.914565	0.927290	1.509088	2.237870	0.823668	2.460402	-0.387412	0.298658	1.436908	1.570706	2.876546	1.018349	0.783415	1.564915	0.804384	-0.255150	2.202010	1.082021	1.095722	1.527871	1.390613	1.387252	0.214747	1.353380	2.189255	-0.138600	-0.677149	-0.909689	0.879157	0.080794	1.511063	1.297485	-0.432065	1.248656	3.013534	1.912688	0.617769	0.875701	-0.160847	0.694301	-0.093879	-1.516223	0.314290	1.490057	1.066124	-0.371646	NaN
100130386	-1.297963	-0.482775	-0.148801	-1.714065	NaN	-0.212233	-1.511279	1.268195	NaN	0.115166	-1.306145	-1.205231	-1.597714	NaN	0.933497	NaN	-1.592484	0.317767	NaN	-1.166179	0.899717	NaN	-1.182131	NaN	-1.229044	0.329640	-0.657673	-0.075824	0.915942	NaN	-0.063108	-1.972563	0.298658	0.562377	-2.236503	NaN	-1.788863	NaN	-0.757062	-1.517461	NaN	0.617016	NaN	NaN	NaN	-0.931260	-1.420048	-1.370340	0.938323	NaN	-1.138600	0.907814	-0.909689	-1.120922	0.665848	NaN	-1.287360	-1.432065	0.248656	NaN	-1.409278	-0.382325	-1.124377	-0.160847	NaN	1.128491	NaN	-1.685942	NaN	-0.255839	NaN	0.633385
100130417	NaN	-1.482775	NaN	NaN	NaN	NaN	NaN	-0.316708	NaN	NaN	NaN	NaN	NaN	-1.666118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.249822	NaN	-1.596405	NaN	-1.670245	NaN	NaN	-1.084058	NaN	-2.063108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.968040	-1.918115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.516429	NaN	NaN	NaN	NaN	NaN
100130418	5.301840	5.848197	6.910170	8.276078	7.092565	7.525834	6.841791	6.117853	6.618982	6.989676	6.997518	7.390797	6.510755	7.407840	8.154567	7.523631	7.557111	7.872315	8.028744	7.226245	7.690858	5.738935	7.647666	7.679667	6.009432	6.772556	8.370266	6.281678	6.588361	6.127458	4.106767	6.586095	7.729125	6.971808	6.763354	5.640320	6.420454	6.986330	7.462146	8.124524	7.602783	7.601949	6.863356	6.702023	6.177477	7.758693	8.145976	7.109615	7.141287	6.442222	7.579025	5.452114	6.044423	4.786042	7.894632	5.853437	6.789343	6.601324	6.791675	8.385670	6.461109	5.640115	6.994613	5.525580	6.034172	6.898569	5.264968	5.082468	5.022545	6.570745	4.715767	3.048411
100130449	0.701948	3.375262	2.725741	4.607904	NaN	3.997193	3.846192	5.341434	2.786094	4.174103	3.278698	0.379621	1.402231	2.141040	3.311968	3.868282	2.577296	2.433200	3.505180	5.293359	2.069633	2.557606	2.724825	2.310427	3.725229	2.789041	2.865919	3.246058	3.439503	0.560617	-0.478145	2.671520	3.106030	2.621313	2.807746	3.149568	2.603312	3.657857	2.564915	3.067432	1.329755	3.675951	2.666961	1.873341	2.013284	0.068740	1.901842	2.536724	4.375755	2.282351	2.031289	0.907814	0.675184	4.236699	2.665802	1.025596	4.440447	NaN	3.458093	2.428571	2.838669	2.425110	NaN	1.424062	2.601221	2.321149	-1.516223	3.401753	-1.317247	0.744161	-0.371646	NaN
100130522	1.509290	4.892318	3.851279	5.580595	0.793355	4.595098	4.243532	5.312582	3.644075	3.922559	5.308448	0.794603	5.074655	3.977555	4.655930	4.069917	5.361561	4.460684	4.742222	4.716568	5.853891	3.557606	4.884031	4.812935	3.771030	4.929526	4.699912	3.731477	3.915932	3.096700	1.744204	4.519529	4.343067	4.577368	4.785723	3.576994	4.068980	4.105318	3.943415	4.482474	3.329769	3.424412	2.725850	4.171039	4.250325	5.390623	4.103481	2.877764	3.812817	3.452279	4.287613	2.322822	4.177687	3.127072	3.781286	5.043541	5.251685	1.889824	4.003530	3.952129	3.544943	3.475733	0.875701	2.745969	2.394761	3.408603	0.068602	3.773712	1.004609	3.066124	2.213254	0.633385
100130557	4.859577	5.160126	4.395598	5.707533	3.392084	5.661308	4.466151	5.562071	6.113688	4.429422	6.468525	3.269048	6.167500	5.492965	6.264810	5.547252	5.058845	5.747342	5.560278	5.565247	5.993615	4.836651	5.010140	5.321095	5.248220	6.278273	5.369271	4.471636	5.607608	4.419620	2.190078	5.727422	6.078063	4.740598	5.656657	5.036560	5.310929	4.130585	5.262899	5.769724	4.219889	4.057563	5.389973	5.453001	4.754369	5.965572	5.134205	4.912276	5.660176	4.951662	4.837484	3.661966	4.433280	2.897066	4.562731	4.952184	5.855554	3.161855	5.064090	5.660652	4.865751	4.859204	4.246188	3.178938	4.609123	4.967588	3.824167	4.666018	4.394466	4.370346	2.643556	5.774697
100130581	5.911382	5.821062	5.973673	6.598858	5.347946	5.927294	6.088557	6.260652	5.261824	6.022097	6.704965	6.023426	6.489694	5.637480	6.494177	6.204561	6.135284	6.639655	6.140770	5.357489	6.239545	5.608233	5.873225	5.778582	6.443452	6.368533	6.492106	5.705486	6.105760	5.882572	5.551553	6.294461	5.956884	5.752243	5.829444	6.155778	6.081365	5.827783	6.100959	5.883352	5.663663	5.718595	5.863356	5.723023	5.112825	6.326082	6.039353	6.462726	6.167165	5.683230	5.743992	5.732220	6.123650	5.660509	5.650707	5.390190	5.882452	5.486766	5.942130	5.286549	6.114307	5.651169	5.746036	5.393670	5.694320	5.935849	5.951212	5.523738	5.396940	5.924107	6.422717	4.218339
100130691	5.492699	3.685604	4.121306	3.701460	4.057138	4.109670	3.491802	3.005148	3.345581	3.787631	2.407434	4.491712	3.714026	4.204806	3.196497	2.868272	3.645771	4.219478	2.617157	3.523223	3.473189	3.678624	3.492635	3.783436	4.545289	4.006837	4.316660	3.185660	3.512872	3.988521	3.612093	3.758047	3.524415	4.451725	3.717090	3.992306	4.465367	4.118717	2.861221	3.940918	2.556282	3.522658	3.520284	2.627537	3.705458	3.409975	4.267266	4.185653	3.777630	4.137348	2.968201	4.319669	4.362996	3.136159	4.439457	3.350427	3.921979	4.680392	3.315595	3.044464	3.610889	3.799243	4.225815	3.770766	4.039858	3.770036	4.664312	4.475163	4.583561	4.170125	4.400982	4.281839
100130717	3.023859	0.102188	1.073683	1.455912	1.378345	1.595074	2.488644	1.005184	0.371057	1.337597	1.278698	1.964546	1.209578	1.655627	2.418892	1.353718	0.992333	2.820220	1.505180	2.155846	0.899717	1.557631	1.625317	0.403595	3.092952	0.329640	1.664301	1.509088	0.915942	0.238665	1.396269	1.487126	0.298658	1.147372	-2.236503	1.992043	1.211012	0.198368	1.564915	1.067432	-0.255150	1.354001	-1.918115	1.988848	0.205893	1.068671	0.164915	2.629846	1.938361	0.282380	1.183264	1.322851	3.482539	0.879157	2.250780	1.873616	2.412971	0.889863	1.570560	1.750478	1.760689	1.939678	NaN	0.839073	0.694301	1.128491	3.184042	1.314290	1.004609	2.744204	2.087734	2.218347
100130771	0.934554	0.222186	0.807355	1.639278	0.575796	NaN	1.401303	-0.153286	1.773406	0.987030	1.999711	0.970927	1.611692	0.928276	1.734222	1.698530	-0.384772	-0.078259	1.853237	-0.008973	1.890641	2.110631	1.995846	1.567059	1.009849	2.016675	0.915253	0.772139	1.436961	0.418244	0.938625	2.592660	2.089430	3.533277	2.738336	0.854714	0.754460	1.005759	2.232108	0.988339	1.676493	1.806077	1.683696	0.841732	1.348346	0.892430	1.727223	1.382612	0.114634	1.056375	-1.096036	4.944587	0.893440	0.111833	0.854873	0.460690	1.779470	1.108892	1.646439	1.198368	1.379455	-0.149601	0.580531	-1.010425	0.455649	0.854714	-0.333698	0.825216	0.820240	0.530770	1.437707	0.090989
100130776	6.210515	7.729169	7.964324	7.561424	6.209182	7.774124	8.209932	7.929181	7.806377	7.342710	7.873224	6.813809	7.548111	7.724662	7.870478	7.911952	7.811377	7.912822	7.820370	7.681392	7.681350	7.898753	7.859110	7.562177	7.107757	7.443564	7.440155	8.012702	7.802669	7.809310	7.640002	7.702820	7.342028	6.958079	6.227941	7.817818	7.523680	8.048896	7.902937	7.267402	7.801845	8.167777	7.028288	7.649791	8.057153	7.964513	7.217090	7.060456	7.900009	7.469901	8.044588	6.949123	6.102572	7.839297	7.688920	8.110447	8.454096	5.669194	7.916358	8.168383	7.687961	8.193722	6.898484	7.324104	6.616816	6.858513	6.085080	7.154527	6.151197	6.794699	6.480987	4.795533
